NAME,YEAR,MONTH,DSI,Garden land without Road Access,Garden land with Road Access,Wet Land,Rocky Land,Residential Plot with Private Road Access,Residential Plot with NH/PWD Road Acess,Commercially Important Plot
Udumbannoor,2032,4,0.2641260433203621,44301.8968534625,61465.23696307732,59152.83120354407,45208.32374454054,108906.85190059817,113020.80936135136,312312.91405664774
Vannappuram,2032,4,0.2563979656254401,44574.396897463725,61843.30835429531,59516.679035140995,32977.63942105332,109576.73567629994,113715.99800363214,314233.9442803443
Velliyamattom,2032,4,0.2643630555126164,44293.59220579941,61453.7149477064,59141.742662052384,45199.84918189644,108886.43667918853,112999.62295474109,312254.3691884573
Keerikode,2032,4,0.2820019562514617,50150.19402611789,60608.18115369768,58328.01899864352,123570.07808035449,107388.28214126045,111444.87561359532,307958.10131107375
Alakode,2032,5,0.4896199705615059,89094.54000123113,103965.95351708237,76134.4497387002,48237.2643614251,92420.87948893767,95912.07917075309,239914.47483772176
Arakkulam,2032,5,0.479404629021409,59618.37069018799,86349.44902461414,50545.08617429187,38629.74219442231,99195.84705085367,96574.35548605579,302629.63378455146
Elappally,2032,5,0.4599436962695512,14843.217070493989,33069.42023152006,22508.1873024669,9786.168392376912,25822.16729327249,97861.68392376912,57521.94649703863
Kanjikuzhy,2032,5,0.4817711730643607,37794.757111610954,52437.115943615754,50464.3603680671,25964.00886528547,92910.42388067838,96420.11610697217,266439.8494862163
Karimkunnam,2032,5,0.4610887369346038,38329.760653997146,73573.42700154969,51178.70843177974,39113.99627939909,94225.61703707243,97784.99069849773,270211.43777522206
Karimannoor,2032,5,0.4723609304500296,38036.313259030096,52772.255224222994,50786.89125340878,153705.59774045533,93504.23862544366,97036.36220988342,91454.83065557091
Kodikkulam,2032,5,0.4644375922591294,38242.10869550301,53057.77946059074,51061.67367991317,51512.407243291986,94010.14321900785,97561.37735471966,269593.5220532244
Kudayathoor,2032,5,0.5953506523809293,23642.672387495248,32240.00959224143,46871.59800820933,2686.6673167608237,86295.75421435766,89555.57722536079,247470.91665087652
Kumaramangalam,2032,5,0.5673439328756293,30442.40342736653,33727.65980394543,47709.142130240434,36462.33492318425,87837.76482995087,91155.83730796062,1203257.0524650803
Manakkad,2032,5,0.5222699498854858,36789.25776940367,51042.06833336521,49121.7963450954,37541.97435522595,90438.61622173933,93854.93588806488,259351.429983875
Muttom,2032,5,0.5875608319690634,35276.242933943635,48942.88473186363,47101.586883941585,35998.00289192677,86719.18896665158,89995.00722981691,248685.2033472037
Purapuzha,2032,5,0.4616074599615457,38316.15746024434,53160.516029336395,51160.54515930069,39100.11476120653,94192.17645974654,97750.28690301631,295718.51235275605
Udumbannoor,2032,5,0.6278453026445592,34403.257784982954,47731.68966218973,45935.95861907336,35107.156268159546,84573.13944999635,87767.89067039888,242530.96266757965
Vannappuram,2032,5,0.5850356699738817,35332.4424439465,49020.85692820007,47176.62566027021,26140.13038610257,86857.3435863739,90138.38064173299,249081.39028239535
Velliyamattom,2032,5,0.5926318407913633,35163.92184720287,48787.04846518397,46951.613389430684,35883.38369019121,86443.07130967063,89708.45922547801,247893.37887914432
Keerikode,2032,5,0.5730278372254412,40871.906603557014,49395.061527285434,47536.752173710374,100708.37787116447,87520.37600708341,90826.45911901558,250982.77282915026
Alakode,2032,6,0.5993119590895304,82983.8139454538,96835.24201599833,70912.61722512402,44928.81573832535,86082.00982999893,89333.75864466473,223459.46387376435
Arakkulam,2032,6,0.6018346031919224,55061.67328263843,79749.6660054088,46681.86984569351,35677.22866421606,91614.19975215118,89193.07166054015,279499.31922295794
Elappally,2032,6,0.5905805108836082,13624.120908151897,30353.378075452456,20659.55538989721,8982.41538691183,23701.353126028338,89824.15386911831,52797.580890044715
Kanjikuzhy,2032,6,0.6041759395556761,34910.872429906965,48435.96321822696,46613.73644666745,23982.855574073543,85821.00278957689,89062.89206058207,246109.4687865938
Karimkunnam,2032,6,0.5938456948020965,35137.14142064933,67445.24007576038,46915.85559655963,35856.055330016155,86377.23729000891,89640.13832504037,247704.58621673787
Karimannoor,2032,6,0.6099701062345931,34785.2307096154,48261.64566844544,46445.976960045184,140567.9000051809,85512.13916981837,88742.36111438187,83637.90050308264
Kodikkulam,2032,6,0.5985284781200048,35034.209491731104,48607.083243999805,46778.41870448039,47191.34295533962,86124.2008934948,89377.54347602201,246978.95203506266
Kudayathoor,2032,6,0.6320172150380436,23111.492005027583,31515.672666817314,45818.532899967184,2626.3059096622255,84356.94581835068,87543.53032207418,241910.98273131836
Kumaramangalam,2032,6,0.6734768800275159,28511.72722102421,31588.630589827997,44683.39858947075,34149.87090792216,82267.03901718449,85374.6772698054,1126945.7399614314
Manakkad,2032,6,0.6338700610069652,34276.39866688004,47555.68307310588,45766.57363710311,34977.70158363186,84261.28311496916,87444.25395907965,241636.65015133627
Muttom,2032,6,0.6238512672611899,34487.87626677787,47849.090843727936,46048.94300858769,35193.506063347995,84781.15610660533,87983.76515836999,243127.49343735314
Purapuzha,2032,6,0.5976295166903196,35053.922699783136,48634.43369827558,46804.740197490944,35771.13393518356,86172.66164985721,89427.83483795892,270541.06048248487
Udumbannoor,2032,6,0.6232222711081479,34501.24026620327,47867.63229341289,46066.786903733526,35207.143493242795,84814.00867522188,88017.85873310697,243221.70497005124
Vannappuram,2032,6,0.6217159578269215,34533.28636908642,47912.093624582776,46109.57553919192,25548.887818345484,84892.78724744036,88099.61316670856,243447.6188131695
Velliyamattom,2032,6,0.6277701563837633,34404.84601669465,47733.89320301858,45938.07925970113,35108.776995453496,84577.04378204748,87771.94248863374,242542.15914694758
Keerikode,2032,6,0.6646541621331219,38622.22454992549,46676.245776069954,44920.22196653335,95165.16129101641,82703.05683624046,85827.1656665011,237168.1141375179
Alakode,2032,7,0.7447032944774458,76068.52493138367,88765.67213905559,65003.25707956366,41184.76336089851,78908.53890134586,81889.3097772373,204837.9194767814
Arakkulam,2032,7,0.6871362379638803,52277.754213982254,75717.52163573481,44321.63377083144,33873.38742086548,86982.18436931846,84683.4685521637,265367.8292395876
Elappally,2032,7,0.6985536897905935,12758.066656756619,28423.883152170853,19346.274636006438,8411.423754785408,22194.71223690237,84114.23754785408,49441.35925185814
Kanjikuzhy,2032,7,0.68989505868099,33140.03511239709,45979.07213512433,44249.27694557475,22766.336688265445,81467.77344330281,84545.21943057577,233625.6836163762
Karimkunnam,2032,7,0.7040758874183386,32864.25328498646,63082.46382882752,43881.04720724581,33536.66338587322,80789.82209656858,83841.65846468305,231681.51796479302
Karimannoor,2032,7,0.7145119764776878,32664.211361187397,45318.90582853246,43613.946992750294,131996.81309281298,80298.06129812791,83331.32139697789,78538.10379022373
Kodikkulam,2032,7,0.7191321307601554,32576.426546219696,45197.11162022583,43496.734848105676,43880.69089342313,80082.26088049723,83107.36911633168,229652.43989111582
Kudayathoor,2032,7,0.7643597465479001,21377.926407138828,29151.719447456468,42381.73910215273,2429.309818993049,78029.43138605672,80976.99396643495,223765.52689820962
Kumaramangalam,2032,7,0.8160329931630464,26273.595520382365,29108.96617122253,41175.81274241742,31469.152617537868,75809.18865564872,78672.88154384468,1038482.0363787496
Manakkad,2032,7,0.7422898315688274,32143.435934839177,44596.37277106725,42918.59661099069,32801.097948710834,79017.84495844439,82002.74487177707,226600.00716917813
Muttom,2032,7,0.7692017445884397,31654.491497227235,43918.00259159156,42265.74763972343,32302.149596639865,77815.87837830544,80755.37399159966,223153.11949690816
Purapuzha,2032,7,0.7051535692569476,32843.48259925866,45567.62992188589,43853.31374764018,33515.4677271888,80738.76175479782,83788.66931797199,253481.20632434802
Udumbannoor,2032,7,0.7490460742286928,32019.27176541135,44424.10520154423,42752.809981583225,32674.393352121388,78712.61358526042,81685.98338030346,225724.6931007152
Vannappuram,2032,7,0.7610536724381416,31800.951020089655,44121.20312966365,42461.30349735834,23527.414143134854,78175.91816663704,81129.0142866719,224185.6080273159
Velliyamattom,2032,7,0.7570205512874367,31873.94793983409,44222.48035001626,42558.77053102293,32526.096168002543,78355.36566871812,81315.24042000636,224700.21083987615
Keerikode,2032,7,0.7948549708563584,35820.524717491964,43290.29813857963,41661.65828142433,88261.77290390022,76703.68359505614,79601.16603887104,219963.67101232405
Alakode,2032,8,0.6913234137990748,78469.32465489494,91567.2066938661,67054.82573775336,42484.59622316201,81398.97234340239,84473.81936841262,211302.81176814734
Arakkulam,2032,8,0.6571138851139245,53224.883555733875,77089.31519313168,45124.62005916546,34487.08017819975,88558.06268055236,86217.70044549939,270175.56555513357
Elappally,2032,8,0.6631294563568195,13029.810224092984,29029.304617125523,19758.345353749024,8590.584936412619,22667.45394938322,85905.8493641262,50494.447599687366
Kanjikuzhy,2032,8,0.6590266675197194,33756.649412200415,46834.57374440296,45072.5934214946,23189.93457247137,82983.5894014907,86118.29535231496,237972.5992678112
Karimkunnam,2032,8,0.6886947690371205,33163.59037038226,63657.037080145965,44280.7284250489,33842.124976154155,81525.67906755536,84605.31244038539,233791.73996576993
Karimannoor,2032,8,0.6686238605052797,33562.49596238897,46565.20180668814,44813.355622213225,135626.80137870333,82506.30417204453,85622.98066837332,80697.94682032848
Kodikkulam,2032,8,0.7009593308256961,32924.46830799226,45679.99092968649,43961.44758160363,44349.505756977174,80937.84800648336,83995.27605488102,232106.01286547718
Kudayathoor,2032,8,0.7044026922953927,22129.95378845723,30177.21138804424,43872.633385616464,2514.767475961049,80774.3313278689,83825.58253203497,231637.09498286722
Kumaramangalam,2032,8,0.7916530162146266,26631.11432973998,29505.06737933822,41736.11395945416,31897.3701398251,76840.76466683867,79743.42534956275,1052613.2146142283
Manakkad,2032,8,0.7193240729684593,32572.78977328768,45192.06589699671,43491.878951842715,33239.23646439888,80073.3206427369,83098.0911609972,229626.80191096533
Muttom,2032,8,0.7099301291293999,32751.736826502965,45440.340210534654,43730.81284824512,33421.84481504461,80513.22415944247,83554.61203761153,230888.31619412062
Purapuzha,2032,8,0.6804959912560234,33325.388380782075,46236.2345451414,44496.76455618584,34007.23341066593,81923.42528629422,85018.08352666482,257200.48482857068
Udumbannoor,2032,8,0.6838621587376441,33258.76841542585,46143.80482434103,44407.81216711461,33939.250385658306,81759.65417905086,84848.12596414576,234462.71197177912
Vannappuram,2032,8,0.7059094537047963,32828.92972972853,45547.43901274444,43833.88244794459,24287.947399411387,80702.98660025107,83751.54275659099,231432.49922607097
Velliyamattom,2032,8,0.7067491656712037,32812.77806216492,45525.029902872004,43812.31639924454,33484.134968278915,80663.2811385839,83710.33742069728,231318.63560573093
Keerikode,2032,8,0.7513236581214424,36710.88810439358,44366.33197042979,42697.21025795003,90455.62828922579,78610.24839420812,81579.75134309685,225431.13975161387
Alakode,2032,9,0.5592617767946043,85115.28213476314,99322.48896390123,72734.03251865791,46082.828032729274,88293.05626063251,91628.32737716119,229199.09810123098
Arakkulam,2032,9,0.5825895254663697,55731.25068408819,80719.46170806182,47249.544659091356,36111.08155381661,92728.27410094664,90277.70388454154,282898.1703060269
Elappally,2032,9,0.5701497141432936,13801.398044550191,30748.336398378913,20928.377638574664,9099.294625467246,24009.755263624822,90992.94625467245,53484.58330378166
Kanjikuzhy,2032,9,0.5847715424382048,35338.33116083865,49029.027038396074,47184.48839981564,24276.508533574757,86871.8197524979,90153.40364518254,249122.9036816687
Karimkunnam,2032,9,0.5985768666584643,35033.14901461002,67245.62814070252,46777.00273296237,35749.93521568449,86121.59393458394,89374.83803921123,246971.47604140328
Karimannoor,2032,9,0.6108272945586543,34766.72003890926,48235.96363579879,46421.26112037432,140493.097968346,85466.63459741048,88695.13760627904,83593.39329116586
Kodikkulam,2032,9,0.5906981090676275,35206.66885923444,48846.3564273842,47008.690105480186,47423.64701687787,86548.1558058021,89817.51328954141,248194.73039777004
Kudayathoor,2032,9,0.5342746404454068,24583.8338346447,33523.41163692716,48737.450577183125,2793.6174812096256,89730.99349645317,93120.58270698752,257322.1755198075
Kumaramangalam,2032,9,0.6307549958801754,29258.66634446975,32416.177229170582,45853.99686000892,35044.51592342766,84422.23885953723,87611.28980856914,1156469.0254731127
Manakkad,2032,9,0.5781084063960346,35487.53770905398,49236.0388481349,47383.71214389681,36213.62080621866,87238.61252218076,90534.05201554667,250174.75778226394
Muttom,2032,9,0.5322293023434526,36550.13090749593,50710.29948653652,48802.50909323235,37297.95490330724,89850.77336206714,93244.88725826809,257665.66904865683
Purapuzha,2032,9,0.5993453021789227,35016.3166794916,48582.25843914157,46754.527842523385,35732.758487159146,86080.21519556639,89331.89621789787,270250.82270518015
Udumbannoor,2032,9,0.541681112259842,36326.04767328519,50399.402435428885,48503.30841176592,37069.28687513158,89299.91208219196,92673.21718782894,256085.96043936003
Vannappuram,2032,9,0.532210780240476,36550.57274310837,50710.91249709694,48803.099041502275,27041.344189758223,89851.85952155525,93246.01444744214,257668.7838355499
Velliyamattom,2032,9,0.5337808550252878,36513.15727241296,50659.00160985016,48753.14111239219,37260.22477923665,89759.88149318109,93150.56194809164,257405.0178229492
Keerikode,2032,9,0.5840977070566304,40586.288687541855,49049.88275518391,47204.55949619035,100004.61532610313,86908.77284292296,90191.75263898191,249228.87430842582
Alakode,2032,10,0.539914995186229,86184.63127425728,100570.33089595051,73647.82934967375,46661.791425275296,89402.32948827835,92779.5034124931,232078.64983601024
Arakkulam,2032,10,0.5486801816112228,56951.52209025934,82486.86598904987,48284.103682877234,36901.75679840822,94758.61901587412,92254.39199602054,289092.4068222575
Elappally,2032,10,0.5412433667116587,14060.24620281947,31325.027993018302,21320.89381627074,9269.953833161193,24460.063334620536,92699.53833161193,54487.698049062885
Kanjikuzhy,2032,10,0.5503230487325241,36123.55607222642,50118.46199887651,48232.93733629743,24815.937494589347,88802.12926985403,92156.63062458906,254658.46530957267
Karimkunnam,2032,10,0.5498927957386446,36133.584035574844,69357.89741406836,48246.32688540019,36872.88538759615,88826.78089871912,92182.21346899038,254729.15895200876
Karimannoor,2032,10,0.5592425450264471,35916.914760688785,49831.76418045051,47957.025479486954,145141.06071975877,88294.14527118659,91629.45752510022,86358.93112825647
Kodikkulam,2032,10,0.5407608143879731,36347.7452554504,50429.50604552311,48532.27948313086,48960.68548109039,89353.25100298996,92728.57098691362,256238.92082244283
Kudayathoor,2032,10,0.5466452195415428,24387.204215197853,33255.28032278527,48347.63235662975,2771.2732062724835,89013.29538547217,92375.77354241612,255264.0278041981
Kumaramangalam,2032,10,0.6026606558942373,29771.565264645717,32984.426721520285,46657.808804079155,35658.83969894085,85902.14483474851,89147.09924735213,1176741.7100650482
Manakkad,2032,10,0.5375931061375259,36422.62790943165,50533.39956698125,48632.26438909725,37167.84316488765,89537.33418421436,92919.60791221913,256766.8174033621
Muttom,2032,10,0.5445726512398683,36258.04298425144,50305.051524453556,48412.50711030543,36999.89079468487,89132.73692439587,92499.72698671218,255606.55111131485
Purapuzha,2032,10,0.5497700218385181,36136.44656419204,50136.34649591867,48250.14899425183,36875.80648420026,88833.81782043843,92189.51621050065,278895.821710865
Udumbannoor,2032,10,0.5456469620613329,36232.84162268621,50270.08670871388,48378.85771845887,36974.17380752712,89070.78470233285,92435.43451881781,255428.89030607513
Vannappuram,2032,10,0.5363000417831675,36453.283901465,50575.93223371786,48673.196919099835,26969.366629483266,89612.69546265544,92997.81596373541,256982.93145005638
Velliyamattom,2032,10,0.546411424077995,36214.93006904337,50245.23590170046,48354.94183258308,36955.89577942075,89026.75293262459,92389.73944855187,255302.6201029734
Keerikode,2032,10,0.5504855308900167,41466.137907761025,50113.209866126126,48227.882795919926,102172.56380472316,88792.82330648562,92146.97312835784,254631.77853562808
Alakode,2032,11,0.5324042368990679,86607.04718644434,101063.25530064142,74008.79875402544,46890.494419043025,89840.5162740669,93234.24270866222,233216.13471144764
Arakkulam,2032,11,0.5493861843763204,56925.57121211308,82449.27952025353,48262.1022535021,36884.94191868401,94715.44072519576,92212.35479671002,288960.6772117554
Elappally,2032,11,0.5368220618010932,14100.696322013773,31415.147404713123,21382.23219425905,9296.62269315611,24530.432833355713,92966.22693156109,54644.45447060163
Kanjikuzhy,2032,11,0.5520304550039261,36083.81613929907,50063.32611152714,48179.87573597212,24788.637200853245,88704.43704226895,92055.24807209316,254378.31264933763
Karimkunnam,2032,11,0.5322768813376861,36548.99598306493,70155.2747019186,48800.993718089,37296.79675806412,89847.98339017647,93241.9918951603,257657.66822744033
Karimannoor,2032,11,0.5368213849836924,36440.917681236344,50558.77512057649,48656.685279875186,147258.5683123587,89582.29572335155,92966.26787396382,87618.84814585342
Kodikkulam,2032,11,0.5385120805831737,36400.872172369505,50503.215271752204,48603.21566808192,49032.24783665263,89483.85230189105,92864.10575123604,256613.4470485485
Kudayathoor,2032,11,0.4915607052313904,25287.84291858088,34483.424077446885,50133.1485860866,2873.6185134751004,92300.62665282022,95787.28378250336,264691.1298612117
Kumaramangalam,2032,11,0.6037921313931214,29750.561422563565,32961.15620537945,46624.89171559863,35633.68238419399,85841.54086352333,89084.20596048498,1175911.5186784018
Manakkad,2032,11,0.5421129415027277,36315.8754937764,50385.28937327251,48489.72630219066,37058.90657051523,89274.9059283712,92647.26642628809,256014.25012331636
Muttom,2032,11,0.4836572712431011,37746.710555350415,52370.45529981573,50400.20758829353,38519.016843053636,92792.31157491621,96297.54210763409,266101.13803000597
Purapuzha,2032,11,0.535730308339432,36466.80753569939,50594.6951635664,48691.253962024464,37212.92671636246,89645.94045971717,93032.31679090614,281445.4994841367
Udumbannoor,2032,11,0.4904891008815206,37573.694130223674,52130.40924481056,50169.192392153855,38342.46046249673,92366.98725415464,95856.15115624185,264881.43260543403
Vannappuram,2032,11,0.4817805710110548,37794.51740465326,52436.78336993374,50464.040306259056,27961.656327744895,92909.8346117758,96419.50457843067,266438.1596358082
Velliyamattom,2032,11,0.4924790364790683,37523.596789052644,52060.90330567476,50102.30136092243,38291.33811832507,92243.83352704508,95728.34529581267,264528.2638312082
Keerikode,2032,11,0.5669996838454268,41029.138365936975,49585.08135318037,47719.62319547577,101095.79693366872,87857.06162092638,91175.8630354155,251948.288435792
Alakode,2032,12,0.3745769638332892,96551.16413686746,112667.21667270569,82506.39997793079,52274.404568552294,100155.89625454896,103939.28627495743,259993.7306881785
Arakkulam,2032,12,0.379284977132744,63945.95390803706,92617.38996535733,54214.05706598719,41433.801112757224,106396.28339300699,103584.50278189305,324596.938647604
Elappally,2032,12,0.3715936640991545,15799.330196425957,35199.558637510796,23958.032926809552,10416.536055134588,27485.480102878082,104165.36055134588,61227.17345786383
Kanjikuzhy,2032,12,0.3833234983765833,40484.51547788901,56168.93437801713,54055.78272059173,27811.802459018192,99522.62644648665,103282.09469332364,285401.70740076946
Karimkunnam,2032,12,0.3702190296424297,40871.70034090744,78452.64385044838,54572.760152110146,41707.94463075406,100474.43861548654,104269.86157688516,288131.22558027063
Karimannoor,2032,12,0.3788902406206321,40614.676883743545,56349.52261966195,54229.57698712612,164124.8231640639,99842.60075813887,103614.15603791915,97654.26978261802
Kodikkulam,2032,12,0.3765089977256709,40684.9368027999,56447.002476745496,54323.3895194893,54802.9150259665,100015.31992238887,103793.3996703911,286814.60780611914
Kudayathoor,2032,12,0.3926747826752869,27083.388948109834,36931.89607192166,53692.81858962774,3077.657835012481,98854.3696606009,102588.59450041605,283485.3429067466
Kumaramangalam,2032,12,0.4522254721798753,32855.58422440705,36401.26411256021,51491.06381413991,39352.717959524554,94800.69756449467,98381.7948988114,1298639.6926643103
Manakkad,2032,12,0.3711317033063583,40844.49469435198,56668.37592371137,54536.43459648436,41680.18235047909,100407.55928230411,104200.45587619772,287939.4352652276
Muttom,2032,12,0.3900464038616579,40288.71368996972,55897.27550679405,53794.344025349135,41113.02994027219,99041.28912611569,102782.57485068047,284021.37311926356
Purapuzha,2032,12,0.3711917755527407,40842.70528706966,56665.89326832992,54534.04534197286,41678.35633151657,100403.16040262341,104195.89082879142,315218.03981743177
Udumbannoor,2032,12,0.3904053423854652,40278.31300250317,55882.84540864668,53780.45680710778,41102.416452373254,99015.72123376717,102756.04113093312,283948.0519018535
Vannappuram,2032,12,0.389578278073141,40302.286286895025,55916.10636834786,53812.46644429593,29816.98817082391,99074.65448760663,102817.20058904798,284117.0551915477
Velliyamattom,2032,12,0.3923026651165899,40223.42482283815,55806.6925752648,53707.168946826445,41046.40524806179,98880.79024258084,102616.01312015446,283561.10938796634
Keerikode,2032,12,0.3936735509798058,46131.783732763906,55751.79836716961,53654.33993345328,113668.71511753029,98783.52623309179,102515.07496169758,283282.18473165465
Alakode,2033,1,0.2484376326240082,110027.20334294662,128392.63896765493,94022.15424971681,59570.5561140857,114135.06260341873,118446.51577772805,296282.1145664089
Arakkulam,2033,1,0.2708193468727944,71832.93445563052,104040.6545877941,60900.72271649086,46544.172659628464,119519.01229409887,116360.43164907115,364632.14939141116
Elappally,2033,1,0.2604451784404049,17794.284685975126,39644.146899229425,26983.17290134578,11731.814304932948,30956.024818821472,117318.14304932948,68958.22427163835
Kanjikuzhy,2033,1,0.2698438700923865,45645.99971811548,63330.069102249916,60947.5058229177,31357.607031211126,112211.04476854963,116449.81814917977,321788.37023948727
Karimkunnam,2033,1,0.2502305084504294,46362.08486715707,88991.35837044998,61903.63788400599,47310.66367381711,113971.38879022539,118276.65918454275,326836.52066856733
Karimannoor,2033,1,0.288045404287387,45000.97026343262,62435.14380342158,60086.24883023461,181849.93340802405,110625.37615654797,114804.25088890408,108200.7103777743
Kodikkulam,2033,1,0.2453349407835561,46544.34003097805,64576.44237575157,62146.98883977062,62695.5751220889,114419.42459781225,118741.6195494108,328121.35597715643
Kudayathoor,2033,1,0.261870828989361,30936.997883765118,42186.8176397553,61332.59830456434,3515.5679413369453,112920.04227574267,117185.59804456483,323821.5671749057
Kumaramangalam,2033,1,0.3335446471283914,37031.90327475541,41028.2794695757,58036.16461834197,44354.89672386562,106850.94620779227,110887.24180966403,1463711.5918875653
Manakkad,2033,1,0.2350458054799191,46932.09974812564,65114.42708051597,62664.733828700446,47892.341188964376,115372.64992421519,119730.85297241095,330854.9266776779
Muttom,2033,1,0.2602583662180076,45993.18242197718,63811.75653953792,61411.071524094135,46934.213400660425,113064.52008219095,117335.53350165107,324235.8871553378
Purapuzha,2033,1,0.2515632378431698,46312.716116667354,64255.083251411736,61837.71968248726,47260.28482745789,113850.02614934604,118150.71206864472,357434.7852403111
Udumbannoor,2033,1,0.263096850547539,45889.824609380725,63668.35607828362,61273.06598310548,46828.74086369787,112810.43674064816,117071.85215924466,323507.25064233947
Vannappuram,2033,1,0.2605852035465202,45981.257572446746,63795.211791926726,61395.14921237608,34018.482310346335,113035.20535948181,117305.11141498735,324151.8211272204
Velliyamattom,2033,1,0.2613301418579342,45954.101160944316,63757.53450525016,61358.88939643613,46894.33252813339,112968.44706027332,117235.83132033347,323960.37790212105
Keerikode,2033,1,0.2835127082396594,51844.3557748741,62655.63209912784,60298.44205656357,127744.49262928977,111016.04716593039,115209.67949972022,318361.4675510747
Alakode,2033,2,0.1553511741750543,118892.07743592607,138737.21325776016,101597.50410911924,64370.14624775595,123330.90625691914,127989.73252067158,320153.5169272079
Arakkulam,2033,2,0.1744158931760225,77729.4341632164,112580.96682761914,65899.8376268161,50364.811515010966,129329.88562655907,125912.02878752741,394563.4528882898
Elappally,2033,2,0.1690987090237014,19184.625013368805,42741.70643319375,29091.478692100383,12648.468996565385,33374.745798110365,126484.68996565386,74346.21270737931
Kanjikuzhy,2033,2,0.179119636781525,49158.110108743414,68202.8333117481,65636.9500196799,33770.33494076847,120844.82601353426,125409.74057029291,346547.5229731453
Karimkunnam,2033,2,0.1546108410526629,50201.583837063576,96361.22169245021,67030.21824746756,51228.71966637438,123409.9856762959,128071.79916593595,353903.6486467518
Karimannoor,2033,2,0.2085471780435361,47961.133821951385,66542.12719457636,64038.721923906625,193812.02095507676,117902.3127476717,122356.07383527573,115318.15246827068
Kodikkulam,2033,2,0.1401544492308633,50838.106166571735,70533.6896209714,67880.11634639601,68479.31031162273,124974.74131871147,129695.66346898244,358390.90896087274
Kudayathoor,2033,2,0.2294915715758003,31751.73874188856,43297.827962555515,62947.822055794066,3608.1521297600634,115893.84640789323,120271.73765866876,332349.56535075366
Kumaramangalam,2033,2,0.2244085368534585,40332.69525540464,44685.28340070582,63209.14493584166,48308.41448724953,116374.97049978413,120771.03621812385,1594177.6780792347
Manakkad,2033,2,0.1428055379101471,50720.17155454588,70370.06504980926,67722.64755400331,51757.917806567566,124684.82399602125,129394.7945164189,357559.51109834405
Muttom,2033,2,0.2207893671416996,47480.17511980821,65874.83656604037,63396.53567581312,48451.63030747305,116719.97741070257,121129.07576868263,334718.6668019224
Purapuzha,2033,2,0.1574751252405922,50077.35516064722,69478.2101907403,66864.34548696244,51101.949242968745,123104.5957263117,127754.87310742184,386489.72006215295
Udumbannoor,2033,2,0.2283821132423281,47186.69566369133,65467.657966584746,63004.675688715666,48152.146194899055,115998.5201835118,120380.36548724762,332649.73904339323
Vannappuram,2033,2,0.2209492805609745,47473.95641992275,65866.20863159037,63388.23233598442,35122.83116939027,116704.69005111886,121113.21092893198,334674.82713769097
Velliyamattom,2033,2,0.2289474698299927,47164.98821898884,65437.54067303151,62975.69144868202,48129.99461093815,115945.15701775,120324.98652734536,332496.709132864
Keerikode,2033,2,0.1773539567212598,56519.0180129519,68305.11723591948,65735.38588359726,139262.86038391347,121026.057238401,125597.81780655977,347067.2409795739
Alakode,2033,3,0.103290574919486,124502.19768779667,145283.7592225652,106391.5511779767,67407.55857049904,129150.48002327359,134029.14074644414,335260.49266315537
Arakkulam,2033,3,0.1333720695518045,80544.32017630382,116657.96278512852,68286.32780518202,52188.71779982576,134013.42526689617,130471.79449956439,408852.1346054187
Elappally,2033,3,0.124526387417446,19945.036939277536,44435.83927565702,30244.56390092659,13149.810391707215,34697.604843380745,131498.10391707215,77293.03844671186
Kanjikuzhy,2033,3,0.1379342110888955,50937.297052368565,70671.30881412349,68012.5581184465,34992.58980116794,125218.5811512382,129948.71435371338,359090.1700939465
Karimkunnam,2033,3,0.125482178306256,51500.85363725351,98855.15147882428,68765.03080939267,52554.572822341455,126603.96592902055,131386.43205585363,363063.0473692334
Karimannoor,2033,3,0.1466331574171979,50550.86063170423,70135.1600743559,67496.58002301485,204277.16526511428,124268.6088696112,128962.85685928931,121544.913332743
Kodikkulam,2033,3,0.1056883172323017,52422.81394577658,72732.3412834102,69996.05174483532,70613.92357612641,128870.4105264307,133738.49162145154,369562.5458343178
Kudayathoor,2033,3,0.1411386114804665,34210.12554765968,46650.17379303028,67821.5738982353,3887.5142667795085,124866.9582489578,129583.80889265028,358081.8187244617
Kumaramangalam,2033,3,0.1857623862873784,41647.2110737521,46141.65797487207,65269.24581321227,49882.87348634818,120167.84222861276,124707.18371587044,1646134.8250494897
Manakkad,2033,3,0.107576788436667,52333.43054986041,72608.3291755602,69876.70514104277,53404.184448043685,128650.68033533725,133510.46112010922,368932.4240826648
Muttom,2033,3,0.1308094577190297,51258.23147359084,71116.57891881636,68441.07655657934,52306.986553998504,126007.53060858238,130767.46638499625,361352.64577629813
Purapuzha,2033,3,0.1222697588148084,51648.27126545835,71657.72703966241,68961.86594957803,52705.00664876612,126966.36101687756,131762.5166219153,398613.8213379068
Udumbannoor,2033,3,0.1377894953950011,50943.77577828217,70680.29751329398,68021.20865053656,51986.09702360545,125234.50772986554,129965.24255901363,359135.84285094246
Vannappuram,2033,3,0.128678285166834,51355.01736681324,71250.86138264125,68570.30713159527,37994.170713750296,126245.4582750682,131014.38177155274,362034.95255092334
Velliyamattom,2033,3,0.1424945916174853,50733.9757768361,70389.21727249998,67741.07924404427,51772.00446638715,124718.75875952665,129430.01116596791,357656.82604862715
Keerikode,2033,3,0.111382114045634,59873.99711276691,72359.72131068257,69637.45024195543,147529.52888585767,128210.18581747153,133053.3269172598,367669.2149814947
